target_word,category,year,context_level,text,prefix,suffix,rank,target_nll,correct@10,correct@20,correct@50,correct@100,top_10_words,top_10_nlls,wl,tier,strategy,seed_word,family,hit
rustase,synthetic_seeded,,low,Boiling the filtrate destroyed the supposed [MASK],Boiling the filtrate destroyed the supposed,,-1,inf,0,0,0,0,effect|activity|active|beneficial|bacteria|medicinal|antibacterial|therapeutic|antibiotic|chemical,4.3471|4.3755|4.3760|4.5953|4.6256|4.6564|4.8134|4.8755|4.9076|4.9080,rustase,floor,transparent_stem,synthase,enzyme_ase,False
tyraminergic,synthetic_seeded,,high,"We need words to indicate action by two kinds of chemical transmission, one by a substance like adrenaline, the other like acetylcholine; alongside 'adrenergic' we therefore also speak of [MASK]","We need words to indicate action by two kinds of chemical transmission, one by a substance like adrenaline, the other like acetylcholine; alongside 'adrenergic' we therefore also speak of",,-1,inf,0,0,0,0,cholinergic|the|muscarinic|a|nicotinic|an|parasympathetic|neuromuscular|e|chemical,0.9845|1.4807|2.5711|3.2558|3.4565|3.6114|4.7155|5.4213|5.6944|5.9833,tyraminergic,core,slot_reuse,cholinergic,receptor_ergic,False
tyraminergic,synthetic_seeded,,medium,Fibres whose terminals liberate the pressor amine on stimulation may conveniently be grouped together and described as [MASK],Fibres whose terminals liberate the pressor amine on stimulation may conveniently be grouped together and described as,,-1,inf,0,0,0,0,pressor|the|amine|alpha|adrenergic|a|being|having|α|aminergic,2.1892|2.1895|2.3338|3.7831|3.7976|3.9051|3.9629|4.2448|4.2476|4.3463,tyraminergic,core,slot_reuse,cholinergic,receptor_ergic,False
tyraminergic,synthetic_seeded,,low,"The response was abolished by the blocking agent, suggesting that the pathway is [MASK]","The response was abolished by the blocking agent, suggesting that the pathway is",,-1,inf,0,0,0,0,mediated|not|dependent|initiated|a|involved|ca|via|activated|calcium,1.2072|3.4594|3.6446|3.7697|3.8402|3.9573|4.1056|4.1476|4.2698|4.2719,tyraminergic,core,slot_reuse,cholinergic,receptor_ergic,False
tryptaminergic,synthetic_seeded,,high,"Where one set of fibres is adrenergic and another cholinergic, those whose endings liberate the indole amine first isolated from the gut wall we may by the same usage call [MASK]","Where one set of fibres is adrenergic and another cholinergic, those whose endings liberate the indole amine first isolated from the gut wall we may by the same usage call",,-1,inf,0,0,0,0,the|cholinergic|enteric|serotonergic|enterochromaffin|parasympathetic|indole|serotoninergic|enterocholinergic|gut,2.6231|2.7605|3.1871|3.4547|3.5830|3.7206|3.9336|3.9547|4.1260|4.8118,tryptaminergic,core,affix_swap,cholinergic,receptor_ergic,False
tryptaminergic,synthetic_seeded,,medium,"Nerves whose action is mediated by the locally formed indole amine are conveniently described, in this terminology, as [MASK]","Nerves whose action is mediated by the locally formed indole amine are conveniently described, in this terminology, as",,-1,inf,0,0,0,0,being|having|cholinergic|amine|the|indole|containing|a|excitatory|parasympathetic,2.4364|2.8741|3.0556|3.6664|3.7205|4.0733|4.3115|4.3490|4.4022|4.6083,tryptaminergic,core,affix_swap,cholinergic,receptor_ergic,False
tryptaminergic,synthetic_seeded,,low,The blocking experiment indicated a [MASK] mechanism,The blocking experiment indicated a, mechanism,-1,inf,0,0,0,0,significant|high|strong|decrease|possible|positive|similar|clear|very|good,2.4421|3.1317|3.5063|3.9409|4.0059|4.0982|4.0988|4.1316|4.2534|4.2565,tryptaminergic,core,affix_swap,cholinergic,receptor_ergic,False
tyramidergic,synthetic_seeded,,high,"Since the invertebrate's heart is quickened not by adrenaline but by a related phenolic amine of its blood, the fibres governing it ought, on the cholinergic-adrenergic model, to be called [MASK]","Since the invertebrate's heart is quickened not by adrenaline but by a related phenolic amine of its blood, the fibres governing it ought, on the cholinergic-adrenergic model, to be called",,-1,inf,0,0,0,0,cholinergic|the|acetylcholine|parasympathetic|not|adrenaline|adrenergic|noradrenergic|beta|muscarinic,2.3445|2.6826|3.3594|3.7661|4.2988|4.3266|4.3422|4.5681|4.6199|4.7022,tyramidergic,core,affix_swap,cholinergic,receptor_ergic,False
tyramidergic,synthetic_seeded,,medium,"Transmission in this creature appeared to depend on a distinct hydroxylated amine, so that the endings may be termed [MASK]","Transmission in this creature appeared to depend on a distinct hydroxylated amine, so that the endings may be termed",,-1,inf,0,0,0,0,amine|the|aminergic|a|as|terminal|n|cholinergic|amines|nerve,2.7788|3.4287|3.7341|3.8521|3.9223|4.2672|4.3154|4.5153|5.3046|5.3286,tyramidergic,core,affix_swap,cholinergic,receptor_ergic,False
tyramidergic,synthetic_seeded,,low,The drug selectively silenced the [MASK] fibres,The drug selectively silenced the, fibres,-1,inf,0,0,0,0,expression|gene|genes|activity|tumor|production|protein|mutant|cells|p,2.0015|2.0026|2.9705|3.5640|4.0437|4.1264|4.4421|4.6284|4.7522|4.8751,tyramidergic,core,affix_swap,cholinergic,receptor_ergic,False
nucleotidergic,synthetic_seeded,,high,"The gut relaxation persisted after both adrenergic and cholinergic blockade, suggesting a third transmitter; since the active agent appeared to be a nucleotide of the cell, such nerves should be styled [MASK]","The gut relaxation persisted after both adrenergic and cholinergic blockade, suggesting a third transmitter; since the active agent appeared to be a nucleotide of the cell, such nerves should be styled",,-1,inf,0,0,0,0,cholinergic|purinergic|the|enteric|p|as|gut|autonomic|neuropeptides|nerve,2.3182|2.7113|2.7990|2.9785|3.0900|3.4239|3.9835|4.1827|4.2314|4.4795,nucleotidergic,core,analogical_blend,cholinergic,receptor_ergic,False
nucleotidergic,synthetic_seeded,,medium,"A residual relaxation, resistant to the usual blockers, pointed to fibres of a new class we propose to call [MASK]","A residual relaxation, resistant to the usual blockers, pointed to fibres of a new class we propose to call",,-1,inf,0,0,0,0,the|type|slow|fast|intermediate|non|residual|a|alpha|high,3.0578|3.8007|3.9156|4.3523|4.3982|4.6460|4.6921|4.7723|5.1460|5.1864,nucleotidergic,core,analogical_blend,cholinergic,receptor_ergic,False
nucleotidergic,synthetic_seeded,,low,The atropine-resistant relaxation was ascribed to a [MASK] pathway,The atropine-resistant relaxation was ascribed to a, pathway,-1,inf,0,0,0,0,direct|decrease|presynaptic|non|possible|central|high|peripheral|reduction|change,2.5690|3.6296|3.8015|3.8098|4.0079|4.1332|4.3539|4.3827|4.4109|4.4771,nucleotidergic,core,analogical_blend,cholinergic,receptor_ergic,False
histidinergic,synthetic_seeded,,high,"Where one set of endings liberates a catechol amine, those whose granules discharge instead the imidazole amino acid as their messenger may, by the established convention, be described as [MASK]","Where one set of endings liberates a catechol amine, those whose granules discharge instead the imidazole amino acid as their messenger may, by the established convention, be described as",,-1,inf,0,0,0,0,the|being|a|belonging|imidazole|having|serotoninergic|catecholamines|containing|histamine,2.2227|3.5633|3.6559|4.0906|4.1591|4.3438|4.5074|4.6255|4.7498|4.7946,histidinergic,core,analogical_blend,cholinergic,receptor_ergic,False
histidinergic,synthetic_seeded,,medium,"The transmitter released at these terminals proved to be the imidazole acid itself, so that the fibres are properly called [MASK]","The transmitter released at these terminals proved to be the imidazole acid itself, so that the fibres are properly called",,-1,inf,0,0,0,0,imidazole|the|acid|fibres|those|myelin|nerve|imidazo|myelinated|in,1.8274|2.4563|4.4108|5.0763|5.2935|5.5350|5.5735|5.5821|5.6177|5.6889,histidinergic,core,analogical_blend,cholinergic,receptor_ergic,False
histidinergic,synthetic_seeded,,low,The slow potential was attributed to a [MASK] input,The slow potential was attributed to a, input,-1,inf,0,0,0,0,decrease|lack|number|high|combination|low|reduction|change|large|delay,3.3287|3.4226|3.8600|3.8658|3.8911|4.0547|4.2041|4.2709|4.2999|4.5479,histidinergic,core,analogical_blend,cholinergic,receptor_ergic,False
dreamergic,synthetic_seeded,,high,"Where one transmitter system is adrenergic and another cholinergic, the pathways active only during the dreaming phase of sleep, if mediated by their own chemical agent, might by the same convention be termed [MASK]","Where one transmitter system is adrenergic and another cholinergic, the pathways active only during the dreaming phase of sleep, if mediated by their own chemical agent, might by the same convention be termed",,-1,inf,0,0,0,0,the|cholinergic|parasympathetic|dopaminergic|as|adrenergic|excitatory|a|dream|efferent,2.2653|2.7247|3.9313|4.2956|4.3538|4.4175|4.5071|4.5407|4.6133|4.6230,dreamergic,floor,cross_family,cholinergic,receptor_ergic,False
dreamergic,synthetic_seeded,,medium,The fibres that come into play solely during dreaming appear to use a distinct transmitter and may be described as [MASK],The fibres that come into play solely during dreaming appear to use a distinct transmitter and may be described as,,-1,inf,0,0,0,0,a|the|rem|dream|being|an|having|dreaming|hypnagogic|slow,1.9158|2.4428|2.9896|3.0496|3.4146|3.7128|3.9452|4.3856|4.8262|4.8877,dreamergic,floor,cross_family,cholinergic,receptor_ergic,False
dreamergic,synthetic_seeded,,low,The drug selectively blocked the [MASK] system,The drug selectively blocked the, system,-1,inf,0,0,0,0,action|activity|effects|production|growth|function|effect|binding|actions|receptor,2.7501|2.8127|3.1876|3.4064|3.5630|3.9065|3.9074|4.0002|4.1251|4.2825,dreamergic,floor,cross_family,cholinergic,receptor_ergic,False
thinkergic,synthetic_seeded,,high,"Where one pathway is adrenergic and another cholinergic, the hypothetical nerve channels engaged during deliberate thought, if mediated by their own agent, might be jestingly labelled [MASK]","Where one pathway is adrenergic and another cholinergic, the hypothetical nerve channels engaged during deliberate thought, if mediated by their own agent, might be jestingly labelled",,-1,inf,0,0,0,0,the|as|by|with|a|adrenergic|adrenaline|cholinergic|in|an,1.8306|1.9511|3.3886|3.8554|3.9200|4.1040|4.8302|4.8313|4.9354|4.9936,thinkergic,floor,transparent_stem,cholinergic,receptor_ergic,False
thinkergic,synthetic_seeded,,medium,"The lecturer proposed, tongue in cheek, that the fibres active in concentration be classed as [MASK]","The lecturer proposed, tongue in cheek, that the fibres active in concentration be classed as",,-1,inf,0,0,0,0,the|a|type|being|an|either|those|attention|alpha|concentration,2.3410|2.9334|3.4280|4.4589|4.5296|4.5853|4.6144|4.9394|5.0854|5.1406,thinkergic,floor,transparent_stem,cholinergic,receptor_ergic,False
thinkergic,synthetic_seeded,,low,He spoke of the brain's [MASK] pathways,He spoke of the brain's, pathways,-1,inf,0,0,0,0,ability|plasticity|capacity|need|role|amazing|remarkable|natural|incredible|two,1.7062|2.2074|2.9562|4.0815|4.1438|4.2698|4.5191|4.5518|4.6441|4.6448,thinkergic,floor,transparent_stem,cholinergic,receptor_ergic,False
hydrospace,synthetic_seeded,,high,"The use of acoustic energy to perform all those functions for which electromagnetic energy is employed in aerospace, but now in the watery medium of the deep, has been christened the science of the [MASK]","The use of acoustic energy to perform all those functions for which electromagnetic energy is employed in aerospace, but now in the watery medium of the deep, has been christened the science of the",,-1,inf,0,0,0,0,underwater|acoustic|sonar|acoustics|sea|deep|undersea|sound|ocean|submarine,2.2483|2.7429|3.0184|3.3874|3.4992|3.7252|3.8135|3.9095|3.9854|4.0601,hydrospace,core,slot_reuse,aerospace,domain_space,False
hydrospace,synthetic_seeded,,medium,"Where the airman speaks of aerospace, the engineer concerned with the submarine ocean has coined the parallel term [MASK]","Where the airman speaks of aerospace, the engineer concerned with the submarine ocean has coined the parallel term",,4,3.569004535675049,1,1,1,1,of|hydroaerospace|undersea|hydrospace|for|hydro|aquaspace|deep|underwater|naval,1.5061|2.9101|2.9800|3.5690|3.7889|3.8109|4.0175|4.1866|4.3239|4.5289,hydrospace,core,slot_reuse,aerospace,domain_space,True
hydrospace,synthetic_seeded,,low,The vessel was designed to operate within the [MASK],The vessel was designed to operate within the,,-1,inf,0,0,0,0,arctic|ice|gulf|confines|shallow|limits|north|harsh|polar|baltic,1.9578|3.6655|3.7099|3.8324|3.9992|4.1136|4.3344|4.3648|4.4894|4.5832,hydrospace,core,slot_reuse,aerospace,domain_space,False
terraspace,synthetic_seeded,,high,"Just as 'aerospace' embraces the atmosphere and the void beyond as one continuous theatre of flight, the region comprising the solid crust and its enveloping fields has been styled, by the same fusion, the [MASK]","Just as 'aerospace' embraces the atmosphere and the void beyond as one continuous theatre of flight, the region comprising the solid crust and its enveloping fields has been styled, by the same fusion, the",,-1,inf,0,0,0,0,geospace|earth|region|geo|terrestrial|solid|lithosphere|term|domain|continent,1.8124|2.3534|3.3112|3.4695|3.9151|4.0627|4.1325|4.2229|4.3777|4.5470,terraspace,core,affix_swap,aerospace,domain_space,False
terraspace,synthetic_seeded,,medium,"The geophysicists proposed a single word for the body of the planet taken together with its near surroundings, namely [MASK]","The geophysicists proposed a single word for the body of the planet taken together with its near surroundings, namely",,-1,inf,0,0,0,0,the|its|globe|earth|lithosphere|a|that|sphere|planet|geosphere,0.5798|3.3607|3.4672|3.7971|3.8083|3.9882|4.4224|4.6223|4.6527|4.8617,terraspace,core,affix_swap,aerospace,domain_space,False
terraspace,synthetic_seeded,,low,Instruments were dispatched to survey the [MASK],Instruments were dispatched to survey the,,-1,inf,0,0,0,0,area|site|damage|new|land|coast|river|route|entire|region,2.5856|3.4918|4.0230|4.0909|4.2486|4.2617|4.2972|4.3357|4.6196|4.6483,terraspace,core,affix_swap,aerospace,domain_space,False
cryospace,synthetic_seeded,,high,"On the model of aerospace, the frozen domain of the polar caps and the ice beneath them, treated as a single field of operation, has been designated the [MASK]","On the model of aerospace, the frozen domain of the polar caps and the ice beneath them, treated as a single field of operation, has been designated the",,93,10.86489963531494,0,0,0,1,antarctic|polar|arctic|ice|cryosphere|frozen|international|north|cold|domain,2.5257|2.7473|2.9888|3.1752|3.2419|3.6498|4.0811|4.1804|4.4634|4.5790,cryospace,core,affix_swap,aerospace,domain_space,True
cryospace,synthetic_seeded,,medium,Explorers of the glaciers borrowed the airman's fusion and spoke of the icy theatre as the [MASK],Explorers of the glaciers borrowed the airman's fusion and spoke of the icy theatre as the,,-1,inf,0,0,0,0,last|frozen|ice|land|great|theatre|final|eighth|blue|polar,3.6819|4.0578|4.0645|4.1365|4.5114|4.6179|4.6341|4.6801|4.6852|4.6968,cryospace,core,affix_swap,aerospace,domain_space,False
cryospace,synthetic_seeded,,low,The sledge party advanced across the [MASK],The sledge party advanced across the,,-1,inf,0,0,0,0,ice|plateau|glacier|snow|plain|frozen|open|tundra|sea|lake,1.6727|3.1984|3.2295|3.3726|3.5735|3.8252|4.1057|4.2881|4.2922|4.3558,cryospace,core,affix_swap,aerospace,domain_space,False
magnetospace,synthetic_seeded,,high,"As aerospace joins the air and the empty heights into one realm of flight, the shell of charged particles trapped about the earth by its lines of force has been gathered under the single name [MASK]","As aerospace joins the air and the empty heights into one realm of flight, the shell of charged particles trapped about the earth by its lines of force has been gathered under the single name",,-1,inf,0,0,0,0,of|space|magnetosphere|geospace|ionosphere|atmosphere|geophysics|and|that|electromagnetic,0.0777|5.3319|5.4534|5.5789|5.8691|5.9530|6.2038|6.2655|6.4220|6.5476,magnetospace,core,analogical_blend,aerospace,domain_space,False
magnetospace,synthetic_seeded,,medium,"The region dominated by the planet's magnetism was, by analogy with the airman's usage, christened the [MASK]","The region dominated by the planet's magnetism was, by analogy with the airman's usage, christened the",,-1,inf,0,0,0,0,magnetosphere|magnetic|ionosphere|atmosphere|aether|aerosphere|air|upper|aeronomy|magnosphere,1.1172|2.3282|2.9193|3.6957|4.3665|4.5742|5.0111|5.0238|5.0780|5.1298,magnetospace,core,analogical_blend,aerospace,domain_space,False
magnetospace,synthetic_seeded,,low,The probe reported intense radiation throughout the [MASK],The probe reported intense radiation throughout the,,-1,inf,0,0,0,0,ship|reactor|area|facility|city|entire|building|body|region|plant,2.8077|3.0566|3.1814|3.3065|3.4944|3.6210|3.8377|4.2754|4.3690|4.3692,magnetospace,core,analogical_blend,aerospace,domain_space,False
vitaspace,synthetic_seeded,,high,"Just as the engineer speaks of aerospace as the theatre of flight, the naturalist has proposed to call the whole thin film of the globe inhabited by living things the [MASK]","Just as the engineer speaks of aerospace as the theatre of flight, the naturalist has proposed to call the whole thin film of the globe inhabited by living things the",,-1,inf,0,0,0,0,theatre|biosphere|earth|living|terrestrial|sphere|world|stage|realm|theater,1.0453|1.3173|3.8403|4.2967|4.6102|4.6108|4.6402|4.6705|4.6706|4.7020,vitaspace,core,analogical_blend,aerospace,domain_space,False
vitaspace,synthetic_seeded,,medium,"The layer in which life is found, taken as a single domain, was named on the same model the [MASK]","The layer in which life is found, taken as a single domain, was named on the same model the",,-1,inf,0,0,0,0,biosphere|lithosphere|atmosphere|layer|other|hydrosphere|first|earth|upper|stratum,2.7236|3.0094|3.6683|4.1962|4.5254|4.6330|4.6662|4.7117|4.7455|4.8408,vitaspace,core,analogical_blend,aerospace,domain_space,False
vitaspace,synthetic_seeded,,low,No organism was found outside the [MASK],No organism was found outside the,,-1,inf,0,0,0,0,body|cell|host|cells|laboratory|human|area|colony|sample|range,3.5564|3.8095|4.3092|4.4618|4.7122|4.7482|4.8053|4.8057|4.9316|5.1183,vitaspace,core,analogical_blend,aerospace,domain_space,False
dreamspace,synthetic_seeded,,high,"Borrowing the airman's fusion of aerospace, the essayist whimsically named the inner theatre in which the sleeper's visions unfold the [MASK]","Borrowing the airman's fusion of aerospace, the essayist whimsically named the inner theatre in which the sleeper's visions unfold the",,-1,inf,0,0,0,0,cockpit|dream|flight|inner|sky|air|flying|astral|space|mind,3.7346|3.8221|4.5182|4.5315|4.6876|4.8498|4.9053|4.9066|4.9731|5.4945,dreamspace,floor,cross_family,aerospace,domain_space,False
dreamspace,synthetic_seeded,,medium,"The imagined realm wherein dreams are enacted he called, half in earnest, the [MASK]","The imagined realm wherein dreams are enacted he called, half in earnest, the",,69,7.347238540649414,0,0,0,1,land|dream|kingdom|world|dreamworld|realm|dreamland|republic|dreaming|dreamlands,3.0015|3.1241|3.3114|3.9882|4.6643|4.7263|4.8097|4.8909|4.9613|5.0319,dreamspace,floor,cross_family,aerospace,domain_space,True
dreamspace,synthetic_seeded,,low,The poet wandered nightly in his [MASK],The poet wandered nightly in his,,-1,inf,0,0,0,0,dreams|sleep|garden|mind|dream|own|room|lonely|city|native,1.8307|2.3348|2.7025|2.8959|3.3234|3.7955|3.8334|3.8573|4.0783|4.4519,dreamspace,floor,cross_family,aerospace,domain_space,False
farspace,synthetic_seeded,,high,"Where 'aerospace' names the near theatre of flight about our planet, the writers of the technical press have fused a plain English adjective with the same root to denote the remote void between the stars, the [MASK]","Where 'aerospace' names the near theatre of flight about our planet, the writers of the technical press have fused a plain English adjective with the same root to denote the remote void between the stars, the",,-1,inf,0,0,0,0,interstellar|place|region|space|universe|vast|theatre|realm|domain|so,2.9103|3.5142|3.5754|3.6238|3.9194|3.9844|4.0440|4.1064|4.1379|4.1528,farspace,floor,transparent_stem,aerospace,domain_space,False
farspace,synthetic_seeded,,medium,"The far reaches beyond the solar family, treated as a single domain of future travel, they called the [MASK]","The far reaches beyond the solar family, treated as a single domain of future travel, they called the",,-1,inf,0,0,0,0,outer|great|void|galaxy|beyond|greater|unknown|deep|rim|frontier,3.3352|3.5147|3.6583|3.9346|4.0304|4.2057|4.3189|4.3480|4.3899|4.4042,farspace,floor,transparent_stem,aerospace,domain_space,False
farspace,synthetic_seeded,,low,The signal took years to cross the [MASK],The signal took years to cross the,,-1,inf,0,0,0,0,atlantic|galaxy|pacific|universe|solar|ocean|milky|planet|country|sky,1.3363|3.1172|3.1799|3.2111|3.4920|3.5556|3.7737|3.9304|3.9613|4.3056,farspace,floor,transparent_stem,aerospace,domain_space,False
kinning,synthetic_seeded,,high,The technique of assembling the entire social or family network as the unit of intervention they call [MASK],The technique of assembling the entire social or family network as the unit of intervention they call,,-1,inf,0,0,0,0,the|social|a|family|community|network|collective|it|relational|complex,2.1046|2.6044|2.9487|2.9487|3.2944|3.7339|4.0116|4.5719|4.6686|4.8622,kinning,core,slot_reuse,networking,method_ing,False
kinning,synthetic_seeded,,medium,"Rather than treat the patient alone, the workers gather the whole circle of relatives into the session, a procedure they have named [MASK]","Rather than treat the patient alone, the workers gather the whole circle of relatives into the session, a procedure they have named",,-1,inf,0,0,0,0,family|the|circle|a|as|group|household|collective|kin|relatives,1.6408|2.0082|2.4459|3.2292|3.4151|3.6856|3.8869|4.5088|4.8653|4.9803,kinning,core,slot_reuse,networking,method_ing,False
kinning,synthetic_seeded,,low,The clinic adopted the new method of [MASK],The clinic adopted the new method of,,-1,inf,0,0,0,0,treatment|treating|testing|using|diagnosis|care|vaccination|screening|measuring|diagnosing,2.4173|3.6397|3.7615|3.9518|4.0735|4.4805|4.5423|4.6989|4.7319|4.7964,kinning,core,slot_reuse,networking,method_ing,False
familying,synthetic_seeded,,high,"Where one school assembles the whole social web as the unit of treatment, another gathers the troubled households of a district into a single therapeutic body, a practice they term [MASK]","Where one school assembles the whole social web as the unit of treatment, another gathers the troubled households of a district into a single therapeutic body, a practice they term",,-1,inf,0,0,0,0,family|the|a|social|therapeutic|community|collective|systemic|group|whole,1.5669|1.8464|3.0989|3.4853|4.0033|4.0080|4.0337|4.0645|4.4170|4.5677,familying,core,affix_swap,networking,method_ing,False
familying,synthetic_seeded,,medium,The drawing together of several afflicted families into one working group the authors designate [MASK],The drawing together of several afflicted families into one working group the authors designate,,-1,inf,0,0,0,0,as|the|a|an|by|with|in|family|their|and,0.7086|1.3983|2.3970|4.4605|5.0206|5.1457|5.3976|6.4761|6.5381|6.7260,familying,core,affix_swap,networking,method_ing,False
familying,synthetic_seeded,,low,The agency's programme rested on this method of [MASK],The agency's programme rested on this method of,,-1,inf,0,0,0,0,operation|work|working|analysis|action|investigation|training|research|treatment|teaching,3.9522|3.9527|4.3265|4.3265|4.3895|4.4517|4.4527|4.6080|4.7641|4.7645,familying,core,affix_swap,networking,method_ing,False
companioning,synthetic_seeded,,high,Pairing each lonely client with a sympathetic volunteer who offers ordinary fellowship rather than formal treatment is a practice the agencies have come to describe as [MASK],Pairing each lonely client with a sympathetic volunteer who offers ordinary fellowship rather than formal treatment is a practice the agencies have come to describe as,,11,4.792998790740967,0,1,1,1,friendship|a|befriending|the|companionship|social|peer|an|one|relational,1.8755|2.1873|2.1915|2.7515|3.1249|3.2515|3.5624|4.1257|4.3749|4.4069,companioning,core,analogical_blend,networking,method_ing,True
companioning,synthetic_seeded,,medium,The scheme of attaching a willing helper to the solitary patient for plain human company they call [MASK],The scheme of attaching a willing helper to the solitary patient for plain human company they call,,72,7.670466423034668,0,0,0,1,the|a|companionship|visiting|an|in|their|it|by|home,1.4102|1.6911|3.2529|3.4719|4.0987|4.1351|4.2844|4.3776|4.7211|4.8261,companioning,core,analogical_blend,networking,method_ing,True
companioning,synthetic_seeded,,low,The visitor's chief duty was simple [MASK],The visitor's chief duty was simple,,-1,inf,0,0,0,0,enough|and|but|in|to|yet|obedience|as|though|at,0.9468|1.1957|2.8204|3.7598|3.8213|4.3204|4.6326|5.1355|5.5707|5.5724,companioning,core,analogical_blend,networking,method_ing,False
kinscaping,synthetic_seeded,,high,"Surveying and mapping out the whole landscape of a patient's relations and connections, much as a gardener lays out a plot, the therapists have coined for the procedure the term [MASK]","Surveying and mapping out the whole landscape of a patient's relations and connections, much as a gardener lays out a plot, the therapists have coined for the procedure the term",,-1,inf,0,0,0,0,family|relational|conjoint|the|therapeutic|systemic|interpersonal|relationship|ecological|triangulation,3.2616|3.3220|4.0348|4.2508|4.2878|4.6005|4.6006|4.7306|4.8181|4.9379,kinscaping,floor,cross_family,networking,method_ing,False
kinscaping,synthetic_seeded,,medium,"The drawing of a chart of all the client's living ties, treated as a terrain to be cultivated, they designate [MASK]","The drawing of a chart of all the client's living ties, treated as a terrain to be cultivated, they designate",,-1,inf,0,0,0,0,the|as|a|their|by|it|with|in|what|and,1.3071|1.3072|2.8696|3.4944|3.9319|3.9938|4.1185|4.1212|4.4939|4.4940,kinscaping,floor,cross_family,networking,method_ing,False
kinscaping,synthetic_seeded,,low,The first session was given over to [MASK],The first session was given over to,,-1,inf,0,0,0,0,the|a|an|presentations|dr|two|discussion|some|discussing|what,1.6770|1.8002|3.2065|4.2370|4.6817|4.8321|4.9246|5.0505|5.1754|5.1758,kinscaping,floor,cross_family,networking,method_ing,False
kindist,synthetic_seeded,,high,"Anyone who believes in genetic racial differences is a 'racist'; by analogy, anyone who holds man's interests to count for more merely because he is man and the beast a beast is a '[MASK]'","Anyone who believes in genetic racial differences is a 'racist'; by analogy, anyone who holds man's interests to count for more merely because he is man and the beast a beast is a '",',-1,inf,0,0,0,0,beast|speciesist|beastist|specist|sexist|zoophile|animist|animal|sentimentalist|vegetarian,3.2283|3.5192|3.5504|3.8230|4.4884|4.6332|4.8289|5.1823|5.2186|5.2404,kindist,core,slot_reuse,sexist,belief_ist,False
kindist,synthetic_seeded,,medium,"Just as the racist exalts his own stock above others, he who arbitrarily ranks his own kind above the brute creation deserves to be called a [MASK]","Just as the racist exalts his own stock above others, he who arbitrarily ranks his own kind above the brute creation deserves to be called a",,-1,inf,0,0,0,0,beast|brute|barbarian|racist|monster|fool|hypocrite|savage|bestial|bigot,1.6863|1.8695|2.3075|3.2450|3.4334|3.6215|3.6824|4.1198|4.4315|4.4957,kindist,core,slot_reuse,sexist,belief_ist,False
kindist,synthetic_seeded,,low,The pamphlet denounced him as a thoroughgoing [MASK],The pamphlet denounced him as a thoroughgoing,,-1,inf,0,0,0,0,reactionary|imperialist|enemy|atheist|traitor|radical|opportunist|revolutionary|socialist|anarchist,3.2227|3.8230|3.8474|3.8789|3.9420|3.9440|4.0045|4.0357|4.0666|4.2541,kindist,core,slot_reuse,sexist,belief_ist,False
yearist,synthetic_seeded,,high,"Anyone who believes in inborn racial differences is a 'racist'; on the same pattern, anyone who presumes the old to be of less worth simply by reason of their years is a '[MASK]'","Anyone who believes in inborn racial differences is a 'racist'; on the same pattern, anyone who presumes the old to be of less worth simply by reason of their years is a '",',-1,inf,0,0,0,0,ageist|geriatricist|age|agedist|societies|ageingist|gerontist|prejudiced|gerontophobic|seniors,2.9597|3.7782|4.5117|4.5716|4.5740|4.8035|4.8579|4.9835|4.9847|5.1765,yearist,core,affix_swap,sexist,belief_ist,False
yearist,synthetic_seeded,,medium,"He who discounts a man's capacities the moment his hair turns grey is, by this coinage, a [MASK]","He who discounts a man's capacities the moment his hair turns grey is, by this coinage, a",,-1,inf,0,0,0,0,fool|grey|hair|man|bald|barbarian|true|silver|very|bigot,3.0122|3.5962|4.0663|4.1044|4.3624|4.4172|4.6030|4.6631|4.7548|4.9137,yearist,core,affix_swap,sexist,belief_ist,False
yearist,synthetic_seeded,,low,The editorial accused the board of being [MASK],The editorial accused the board of being,,-1,inf,0,0,0,0,a|too|out|in|more|overly|irresponsible|an|the|secretive,2.6417|2.7657|3.1450|3.4924|3.7028|3.9533|4.1402|4.1479|4.3294|4.5777,yearist,core,affix_swap,sexist,belief_ist,False
rankist,synthetic_seeded,,high,"If the man who believes in genetic racial differences is a 'racist', then the man who believes the lower orders to be born inferior to the higher is, by the same logic, a '[MASK]'","If the man who believes in genetic racial differences is a 'racist', then the man who believes the lower orders to be born inferior to the higher is, by the same logic, a '",',-1,inf,0,0,0,0,fascist|casteist|classist|racialist|floured|sexist|eugenist|speciesist|cleanser|nazi,3.3208|4.0382|4.4211|4.4969|4.6576|4.9790|5.0470|5.3566|5.3600|5.4165,rankist,core,affix_swap,sexist,belief_ist,False
rankist,synthetic_seeded,,medium,One who holds that worth is fixed by the station into which a person was born may justly be styled a [MASK],One who holds that worth is fixed by the station into which a person was born may justly be styled a,,45,5.788874626159668,0,0,1,1,natural|materialist|believer|birth|social|fatalist|born|determinist|naturalist|man,2.9332|3.8382|3.8444|3.8764|4.0670|4.1350|4.1953|4.2568|4.3814|4.3876,rankist,core,affix_swap,sexist,belief_ist,True
rankist,synthetic_seeded,,low,The reviewer found the whole argument unpleasantly [MASK],The reviewer found the whole argument unpleasantly,,-1,inf,0,0,0,0,reminiscent|circular|familiar|one|close|similar|simplistic|and|confusing|reductive,1.5257|2.6513|2.7764|4.1821|4.2459|4.3382|4.7137|4.7484|4.9332|4.9772,rankist,core,affix_swap,sexist,belief_ist,False
